trip_id,driver_id,customer_id,pickup_datetime,dropoff_datetime,pickup_location_id,dropoff_location_id,city,distance_km,duration_minutes,vehicle_type,fare_amount,tip_amount,surge_multiplier,payment_type,status,hour_of_day,day_of_week,month_name,month_num,year,is_weekend,time_of_day
T002460,D0102,C01400,2024-06-19 09:48:39,2024-06-19 10:04:33,L026,L030,Phoenix,3.86,15.9,Economy,7.13,0.77,1.0,Card,Completed,9,Wednesday,June,6,2024,No,Morning
T002461,D0433,C02623,2024-03-14 19:47:58,2024-03-14 20:47:22,L026,L027,Phoenix,19.98,59.4,Premium,54.95,11.31,1.0,Card,Completed,19,Thursday,March,3,2024,No,Evening
T002462,D0021,C02722,2024-12-07 07:51:47,2024-12-07 08:16:35,L028,L026,Phoenix,8.14,24.8,Economy,12.27,0,1.0,Card,Completed,7,Saturday,December,12,2024,Yes,Morning
T002463,D0096,C01711,2024-04-08 15:08:32,2024-04-08 15:43:38,L009,L012,Los Angeles,16.38,35.1,SUV,36.76,0,1.0,Wallet,Completed,15,Monday,April,4,2024,No,Afternoon
T002464,D0441,C00546,2023-11-17 18:47:55,2023-11-17 19:18:19,L010,L011,Los Angeles,9.74,30.4,Economy,14.19,0,1.0,Wallet,Completed,18,Friday,November,11,2023,No,Evening
T002465,D0379,C01609,2024-01-15 16:28:29,2024-01-15 16:51:29,L003,L006,New York,11.47,23.0,SUV,26.94,1.77,1.0,Card,Completed,16,Monday,January,1,2024,No,Afternoon
T002466,D0127,C00732,2023-11-25 16:11:01,2023-11-25 16:19:25,L003,L004,New York,3.62,8.4,Bike,3.17,0,1.0,Cash,Completed,16,Saturday,November,11,2023,Yes,Afternoon
T002467,D0336,C02788,2023-02-01 08:45:56,2023-02-01 09:00:56,L024,L023,Houston,4.29,15.0,Economy,11.47,2.53,1.5,Card,Completed,8,Wednesday,February,2,2023,No,Morning
T002468,D0152,C00821,2024-06-30 16:22:07,2024-06-30 16:28:25,L013,L009,Los Angeles,2.27,6.3,Bike,2.36,0.38,1.0,Card,Completed,16,Sunday,June,6,2024,Yes,Afternoon
T002469,D0007,C00747,2024-11-13 08:27:19,2024-11-13 09:21:25,L024,L020,Houston,16.11,54.1,XL,39.0,6.75,1.2,Card,Completed,8,Wednesday,November,11,2024,No,Morning
T002470,D0246,C00051,2024-01-10 18:27:29,2024-01-10 18:51:53,L031,L030,Phoenix,8.11,24.4,Premium,25.27,0,1.0,Cash,Completed,18,Wednesday,January,1,2024,No,Evening
T002471,D0342,C02647,2023-04-06 20:40:10,2023-04-06 20:48:04,L002,L007,New York,4.49,7.9,Economy,7.89,0.83,1.0,Wallet,Completed,20,Thursday,April,4,2023,No,Evening
T002472,D0369,C02851,2024-05-29 00:09:52,2024-05-29 00:40:22,L002,L005,New York,14.31,30.5,SUV,32.62,3.76,1.0,Card,Completed,0,Wednesday,May,5,2024,No,Night
T002473,D0241,C00838,2023-06-07 08:30:21,2023-06-07 09:35:15,L011,L013,Los Angeles,21.47,64.9,XL,63.22,0,1.5,Cash,Completed,8,Wednesday,June,6,2023,No,Morning
T002474,D0452,C02184,2023-10-14 19:53:26,2023-10-14 20:15:56,L025,L023,Houston,7.95,22.5,Economy,12.04,0,1.0,Card,Completed,19,Saturday,October,10,2023,Yes,Evening
T002475,D0482,C00346,2023-08-25 18:16:24,2023-08-25 18:42:36,L014,L015,Chicago,9.12,26.2,Economy,16.13,3.36,1.2,Card,Completed,18,Friday,August,8,2023,No,Evening
T002476,D0233,C01798,2024-01-20 06:02:58,2024-01-20 06:15:58,L014,L019,Chicago,7.13,13.0,Bike,5.28,0.75,1.0,Corporate,Completed,6,Saturday,January,1,2024,Yes,Morning
T002477,D0435,C01355,2024-03-01 12:28:48,2024-03-01 12:30:48,L027,L028,Phoenix,1.01,2,Economy,3.71,0,1.0,Wallet,Completed,12,Friday,March,3,2024,No,Afternoon
T002478,D0158,C02324,2023-08-03 19:10:25,2023-08-03 19:32:55,L007,L001,New York,7.91,22.5,Economy,17.99,1.06,1.5,Corporate,Completed,19,Thursday,August,8,2023,No,Evening
T002479,D0390,C00441,2024-03-04 05:17:19,2024-03-04 05:49:37,L028,L026,Phoenix,15.75,32.3,Premium,44.38,9.57,1.0,Wallet,Completed,5,Monday,March,3,2024,No,Night
T002480,D0479,C00426,2023-08-15 00:50:17,2023-08-15 01:12:11,L019,L016,Chicago,10.59,21.9,Economy,15.21,0,1.0,Cash,Completed,0,Tuesday,August,8,2023,No,Night
T002481,D0348,C01118,2024-07-09 08:38:02,2024-07-09 09:02:32,L023,L021,Houston,9.51,24.5,Premium,43.16,3.64,1.5,Card,Completed,8,Tuesday,July,7,2024,No,Morning
T002482,D0439,C01094,2024-06-19 09:36:30,2024-06-19 09:58:54,L014,L017,Chicago,7.88,22.4,Economy,11.96,0,1.0,Cash,Completed,9,Wednesday,June,6,2024,No,Morning
T002483,D0199,C00108,2024-02-21 22:29:12,2024-02-21 22:54:12,L013,L011,Los Angeles,11.13,25.0,Premium,32.83,7.74,1.0,Card,Completed,22,Wednesday,February,2,2024,No,Night
T002484,D0476,C01383,2024-08-06 17:28:23,2024-08-06 18:05:35,L031,L030,Phoenix,13.96,37.2,Premium,47.88,0,1.2,Wallet,Completed,17,Tuesday,August,8,2024,No,Evening
T002485,D0105,C00625,2023-08-27 19:49:46,2023-08-27 20:22:58,L001,L003,New York,10.85,33.2,Premium,32.12,1.86,1.0,Card,Completed,19,Sunday,August,8,2023,Yes,Evening
T002486,D0372,C01918,2024-03-31 18:38:32,2024-03-31 19:08:56,L004,L003,New York,0,0,Premium,0,0,0,Card,Cancelled,18,Sunday,March,3,2024,Yes,Evening
T002487,D0190,C00481,2023-12-08 06:42:08,2023-12-08 07:01:50,L010,L009,Los Angeles,11.6,19.7,Economy,16.42,0.83,1.0,Card,Completed,6,Friday,December,12,2023,No,Morning
T002488,D0414,C01961,2024-12-16 11:29:43,2024-12-16 12:09:55,L021,L022,Houston,19.22,40.2,XL,38.1,2.18,1.0,Card,Completed,11,Monday,December,12,2024,No,Morning
T002489,D0047,C00031,2023-06-05 21:11:18,2023-06-05 21:33:54,L008,L010,Los Angeles,10.47,22.6,Premium,31.18,4.33,1.0,Wallet,Completed,21,Monday,June,6,2023,No,Night
T002490,D0068,C00412,2023-10-05 07:26:11,2023-10-05 07:37:47,L011,L009,Los Angeles,3.88,11.6,Economy,14.31,1.17,2.0,Wallet,Completed,7,Thursday,October,10,2023,No,Morning
T002491,D0220,C01240,2024-11-17 08:37:34,2024-11-17 09:08:46,L003,L007,New York,11.03,31.2,Economy,31.47,0,2.0,Cash,Completed,8,Sunday,November,11,2024,Yes,Morning
T002492,D0072,C01011,2023-03-01 12:24:32,2023-03-01 12:45:02,L028,L030,Phoenix,10.74,20.5,Premium,31.85,4.75,1.0,Wallet,Completed,12,Wednesday,March,3,2023,No,Afternoon
T002493,D0241,C00342,2024-08-03 21:20:02,2024-08-03 22:01:38,L010,L009,Los Angeles,19.76,41.6,XL,39.07,0,1.0,Cash,Completed,21,Saturday,August,8,2024,Yes,Night
T002494,D0316,C02704,2023-09-07 18:52:25,2023-09-07 19:12:13,L016,L018,Chicago,7.32,19.8,Economy,13.54,0,1.2,Card,Completed,18,Thursday,September,9,2023,No,Evening
T002495,D0176,C02252,2023-07-06 23:14:56,2023-07-06 23:30:02,L025,L023,Houston,0,0,Economy,0,0,0,Cash,Cancelled,23,Thursday,July,7,2023,No,Night
T002496,D0004,C01775,2023-08-13 07:12:52,2023-08-13 08:15:28,L016,L018,Chicago,21.54,62.6,SUV,70.62,0,1.5,Card,Completed,7,Sunday,August,8,2023,Yes,Morning
T002497,D0111,C00035,2024-11-17 22:56:22,2024-11-17 23:11:46,L028,L031,Phoenix,7.28,15.4,Economy,11.24,0.61,1.0,Card,Completed,22,Sunday,November,11,2024,Yes,Night
T002498,D0157,C00419,2024-11-03 01:22:51,2024-11-03 01:52:39,L004,L003,New York,13.16,29.8,Economy,18.29,0,1.0,Cash,Completed,1,Sunday,November,11,2024,Yes,Night
T002499,D0326,C00626,2024-07-21 07:58:15,2024-07-21 09:04:03,L011,L013,Los Angeles,23.1,65.8,XL,45.08,0,1.0,Card,Completed,7,Sunday,July,7,2024,Yes,Morning
T002500,D0336,C01776,2024-01-07 17:24:52,2024-01-07 17:31:52,L021,L020,Houston,2.15,7.0,Economy,5.08,0,1.0,Cash,Completed,17,Sunday,January,1,2024,Yes,Evening
T002501,D0420,C00953,2023-06-10 09:31:24,2023-06-10 10:06:00,L007,L001,New York,12.11,34.6,SUV,42.33,0,1.5,Cash,Completed,9,Saturday,June,6,2023,Yes,Morning
T002502,D0007,C00701,2024-05-12 22:42:37,2024-05-12 23:19:49,L024,L022,Houston,0,0,XL,0,0,0,Cash,Cancelled,22,Sunday,May,5,2024,Yes,Night
T002503,D0063,C02213,2023-10-01 07:47:12,2023-10-01 08:14:36,L028,L031,Phoenix,8.96,27.4,Premium,27.4,0,1.0,Card,Completed,7,Sunday,October,10,2023,Yes,Morning
T002504,D0439,C00616,2023-11-06 03:26:58,2023-11-06 03:39:04,L014,L017,Chicago,6.1,12.1,Economy,9.82,1.6,1.0,Card,Completed,3,Monday,November,11,2023,No,Night
T002505,D0454,C00045,2024-03-15 21:24:46,2024-03-15 21:55:28,L002,L003,New York,14.36,30.7,Economy,19.73,0,1.0,Cash,Completed,21,Friday,March,3,2024,No,Night
T002506,D0276,C02162,2024-04-10 05:35:59,2024-04-10 05:49:11,L015,L017,Chicago,6.65,13.2,Premium,21.62,1.91,1.0,Card,Completed,5,Wednesday,April,4,2024,No,Night
T002507,D0406,C02987,2024-08-14 18:05:23,2024-08-14 19:02:23,L025,L022,Houston,18.66,57.0,XL,37.09,8.56,1.0,Wallet,Completed,18,Wednesday,August,8,2024,No,Evening
T002508,D0216,C02877,2024-11-08 19:44:15,2024-11-08 20:01:09,L027,L028,Phoenix,0,0,Economy,0,0,0,Corporate,Cancelled,19,Friday,November,11,2024,No,Evening
T002509,D0468,C02267,2023-04-27 09:36:34,2023-04-27 09:46:46,L019,L018,Chicago,3.65,10.2,Economy,6.88,0,1.0,Cash,Completed,9,Thursday,April,4,2023,No,Morning
T002510,D0377,C01924,2024-12-15 19:34:03,2024-12-15 20:12:33,L029,L031,Phoenix,13.48,38.5,Premium,38.7,0,1.0,Cash,Completed,19,Sunday,December,12,2024,Yes,Evening
T002511,D0196,C01604,2023-01-06 17:45:07,2023-01-06 18:08:55,L010,L011,Los Angeles,7.58,23.8,Economy,17.39,3.78,1.5,Wallet,Completed,17,Friday,January,1,2023,No,Evening
T002512,D0316,C01544,2023-09-21 14:12:06,2023-09-21 14:34:24,L018,L016,Chicago,11.01,22.3,Economy,15.71,0.99,1.0,Wallet,Completed,14,Thursday,September,9,2023,No,Afternoon
T002513,D0462,C02566,2023-04-06 17:44:12,2023-04-06 18:05:48,L026,L031,Phoenix,0,0,Economy,0,0,0,Card,Cancelled,17,Thursday,April,4,2023,No,Evening
T002514,D0162,C02650,2023-06-19 17:18:17,2023-06-19 17:50:11,L017,L019,Chicago,11.17,31.9,Economy,19.08,0,1.2,Wallet,Completed,17,Monday,June,6,2023,No,Evening
T002515,D0140,C00799,2023-01-17 17:00:27,2023-01-17 18:09:27,L021,L022,Houston,23.02,69.0,XL,44.94,0,1.0,Corporate,Completed,17,Tuesday,January,1,2023,No,Evening
T002516,D0078,C02420,2023-05-10 16:56:28,2023-05-10 17:11:52,L025,L022,Houston,7.81,15.4,Economy,11.87,0,1.0,Cash,Completed,16,Wednesday,May,5,2023,No,Afternoon
T002517,D0484,C01677,2023-03-09 18:37:33,2023-03-09 19:19:39,L003,L001,New York,13.05,42.1,Premium,45.15,6.95,1.2,Card,Completed,18,Thursday,March,3,2023,No,Evening
T002518,D0137,C00544,2023-07-06 15:12:20,2023-07-06 15:20:02,L025,L022,Houston,3.68,7.7,Premium,14.2,0,1.0,Cash,Completed,15,Thursday,July,7,2023,No,Afternoon
T002519,D0012,C00995,2024-01-05 13:10:23,2024-01-05 13:35:11,L002,L004,New York,10.66,24.8,Economy,15.29,0,1.0,Card,Completed,13,Friday,January,1,2024,No,Afternoon
T002520,D0111,C02157,2023-09-29 07:27:56,2023-09-29 07:55:20,L029,L030,Phoenix,8.35,27.4,Economy,12.52,2.6,1.0,Wallet,Completed,7,Friday,September,9,2023,No,Morning
T002521,D0165,C01962,2023-03-24 19:10:43,2023-03-24 19:48:07,L030,L026,Phoenix,13.33,37.4,SUV,45.99,0,1.5,Card,Completed,19,Friday,March,3,2023,No,Evening
T002522,D0325,C02762,2024-10-31 11:07:39,2024-10-31 11:39:33,L016,L018,Chicago,0,0,SUV,0,0,0,Card,Cancelled,11,Thursday,October,10,2024,No,Morning
T002523,D0070,C00784,2024-08-17 18:15:50,2024-08-17 19:08:50,L001,L004,New York,18.28,53.0,SUV,48.67,0,1.2,Card,Completed,18,Saturday,August,8,2024,Yes,Evening
T002524,D0313,C00466,2024-10-21 08:15:28,2024-10-21 09:07:22,L004,L006,New York,16.88,51.9,XL,33.88,2.03,1.0,Card,Completed,8,Monday,October,10,2024,No,Morning
T002525,D0100,C01898,2024-02-15 20:35:39,2024-02-15 20:37:39,L026,L031,Phoenix,0.5,2,Bike,1.3,0.18,1.0,Card,Completed,20,Thursday,February,2,2024,No,Evening
T002526,D0374,C00941,2023-08-27 15:57:41,2023-08-27 16:12:11,L013,L010,Los Angeles,7.14,14.5,Economy,11.07,0,1.0,Corporate,Completed,15,Sunday,August,8,2023,Yes,Afternoon
T002527,D0137,C00007,2024-05-02 16:11:03,2024-05-02 16:38:39,L022,L025,Houston,0,0,Premium,0,0,0,Card,Cancelled,16,Thursday,May,5,2024,No,Afternoon
T002528,D0234,C02577,2024-11-19 20:53:06,2024-11-19 21:05:12,L012,L013,Los Angeles,7.67,12.1,Economy,11.7,1.31,1.0,Card,Completed,20,Tuesday,November,11,2024,No,Evening
T002529,D0083,C01343,2024-03-13 13:19:03,2024-03-13 13:23:15,L017,L018,Chicago,2.99,4.2,Economy,6.09,0,1.0,Card,Completed,13,Wednesday,March,3,2024,No,Afternoon
T002530,D0461,C00927,2023-07-11 10:00:43,2023-07-11 10:27:43,L026,L030,Phoenix,0,0,Premium,0,0,0,Card,Cancelled,10,Tuesday,July,7,2023,No,Morning
T002531,D0489,C01599,2023-02-24 14:24:10,2023-02-24 14:58:28,L025,L022,Houston,17.58,34.3,XL,35.14,0,1.0,Cash,Completed,14,Friday,February,2,2023,No,Afternoon
T002532,D0174,C02827,2024-02-23 18:08:12,2024-02-23 18:33:54,L024,L020,Houston,10.3,25.7,Economy,26.75,0,1.8,Card,Completed,18,Friday,February,2,2024,No,Evening
T002533,D0065,C02190,2023-10-30 16:38:55,2023-10-30 17:12:19,L029,L027,Phoenix,15.34,33.4,Premium,43.35,0,1.0,Card,Completed,16,Monday,October,10,2023,No,Afternoon
T002534,D0305,C01890,2023-05-13 07:14:15,2023-05-13 07:23:03,L018,L014,Chicago,3.59,8.8,Bike,3.15,0,1.0,Corporate,Completed,7,Saturday,May,5,2023,Yes,Morning
T002535,D0007,C02708,2023-07-31 17:58:13,2023-07-31 18:51:55,L020,L021,Houston,17.6,53.7,XL,52.77,0,1.5,Card,Completed,17,Monday,July,7,2023,No,Evening
T002536,D0036,C02863,2024-09-14 12:52:05,2024-09-14 13:01:59,L022,L025,Houston,5.13,9.9,Economy,8.66,0,1.0,Wallet,Completed,12,Saturday,September,9,2024,Yes,Afternoon
T002537,D0113,C01417,2024-02-03 21:46:52,2024-02-03 22:11:40,L028,L030,Phoenix,14.05,24.8,SUV,32.1,4.7,1.0,Card,Completed,21,Saturday,February,2,2024,Yes,Night
T002538,D0485,C00651,2024-10-08 13:24:02,2024-10-08 13:53:20,L003,L005,New York,14.87,29.3,Premium,42.17,0,1.0,Wallet,Completed,13,Tuesday,October,10,2024,No,Afternoon
T002539,D0254,C01875,2023-03-15 11:49:14,2023-03-15 12:05:02,L023,L020,Houston,0,0,Economy,0,0,0,Card,Cancelled,11,Wednesday,March,3,2023,No,Morning
T002540,D0310,C02822,2024-05-25 01:21:47,2024-05-25 01:36:11,L007,L002,New York,8.4,14.4,Premium,26.0,3.5,1.0,Card,Completed,1,Saturday,May,5,2024,Yes,Night
T002541,D0116,C01481,2024-07-14 20:08:28,2024-07-14 20:36:40,L021,L022,Houston,13.23,28.2,SUV,30.46,7.1,1.0,Card,Completed,20,Sunday,July,7,2024,Yes,Evening
T002542,D0385,C02573,2024-02-03 17:34:48,2024-02-03 18:21:54,L015,L014,Chicago,15.46,47.1,Premium,43.65,8.22,1.0,Card,Completed,17,Saturday,February,2,2024,Yes,Evening
T002543,D0132,C01148,2023-04-23 08:38:19,2023-04-23 09:11:43,L014,L016,Chicago,12.05,33.4,Economy,20.35,1.52,1.2,Card,Completed,8,Sunday,April,4,2023,Yes,Morning
T002544,D0411,C02229,2024-03-15 19:00:57,2024-03-15 19:17:39,L013,L012,Los Angeles,5.77,16.7,Economy,9.42,1.26,1.0,Card,Completed,19,Friday,March,3,2024,No,Evening
T002545,D0046,C01246,2023-02-02 20:27:23,2023-02-02 20:43:23,L007,L005,New York,7.96,16.0,Economy,12.05,1.78,1.0,Wallet,Completed,20,Thursday,February,2,2023,No,Evening
T002546,D0376,C01331,2024-04-19 06:43:36,2024-04-19 07:20:30,L002,L005,New York,19.24,36.9,SUV,42.48,0,1.0,Cash,Completed,6,Friday,April,4,2024,No,Morning
T002547,D0045,C02437,2024-08-15 16:07:37,2024-08-15 16:09:37,L029,L027,Phoenix,1.05,2,Bike,1.63,0.25,1.0,Card,Completed,16,Thursday,August,8,2024,No,Afternoon
T002548,D0333,C01699,2023-03-03 13:12:41,2023-03-03 13:45:05,L022,L021,Houston,15.51,32.4,XL,31.42,4.43,1.0,Corporate,Completed,13,Friday,March,3,2023,No,Afternoon
T002549,D0283,C02933,2024-12-17 18:45:42,2024-12-17 19:08:30,L031,L030,Phoenix,6.64,22.8,Economy,10.47,0,1.0,Card,Completed,18,Tuesday,December,12,2024,No,Evening
T002550,D0356,C02212,2024-02-27 18:42:28,2024-02-27 19:24:10,L029,L026,Phoenix,14.12,41.7,SUV,32.24,0,1.0,Card,Completed,18,Tuesday,February,2,2024,No,Evening
T002551,D0018,C02185,2024-09-16 22:21:06,2024-09-16 22:38:24,L018,L014,Chicago,8.79,17.3,Economy,13.05,0,1.0,Card,Completed,22,Monday,September,9,2024,No,Night
T002552,D0396,C02183,2024-05-27 19:24:40,2024-05-27 19:59:04,L026,L031,Phoenix,10.86,34.4,XL,34.57,0,1.5,Wallet,Completed,19,Monday,May,5,2024,No,Evening
T002553,D0368,C01890,2023-02-18 13:17:41,2023-02-18 13:54:17,L012,L013,Los Angeles,18.65,36.6,XL,37.07,0,1.0,Wallet,Completed,13,Saturday,February,2,2023,Yes,Afternoon
T002554,D0148,C02262,2024-11-20 18:34:29,2024-11-20 18:55:53,L017,L019,Chicago,8.44,21.4,Premium,46.98,0,1.8,Card,Completed,18,Wednesday,November,11,2024,No,Evening
T002555,D0370,C02981,2023-06-02 19:53:02,2023-06-02 20:04:14,L021,L022,Houston,3.34,11.2,Economy,6.51,0,1.0,Cash,Completed,19,Friday,June,6,2023,No,Evening
T002556,D0304,C02707,2024-03-19 00:19:38,2024-03-19 00:35:02,L007,L002,New York,6.95,15.4,Economy,10.84,2.28,1.0,Card,Completed,0,Tuesday,March,3,2024,No,Night
T002557,D0449,C00173,2024-11-03 21:20:34,2024-11-03 21:36:52,L004,L007,New York,6.84,16.3,Economy,10.71,0,1.0,Cash,Completed,21,Sunday,November,11,2024,Yes,Night
T002558,D0054,C01935,2024-03-15 21:36:03,2024-03-15 21:57:15,L013,L012,Los Angeles,11.64,21.2,SUV,27.28,0,1.0,Cash,Completed,21,Friday,March,3,2024,No,Night
T002559,D0257,C01827,2023-11-22 06:01:22,2023-11-22 06:03:22,L016,L018,Chicago,0.62,2,Bike,1.37,0,1.0,Card,Completed,6,Wednesday,November,11,2023,No,Morning
T002560,D0235,C01977,2024-06-22 12:04:53,2024-06-22 12:31:41,L012,L008,Los Angeles,0,0,Bike,0,0,0,Cash,Cancelled,12,Saturday,June,6,2024,Yes,Afternoon
T002561,D0278,C02419,2024-06-30 11:01:31,2024-06-30 11:27:37,L017,L015,Chicago,13.0,26.1,Premium,37.5,0,1.0,Card,Completed,11,Sunday,June,6,2024,Yes,Morning
T002562,D0220,C02979,2023-12-15 20:31:52,2023-12-15 20:46:16,L003,L006,New York,6.79,14.4,Economy,10.65,0.58,1.0,Wallet,Completed,20,Friday,December,12,2023,No,Evening
T002563,D0097,C02300,2023-06-14 16:01:08,2023-06-14 16:16:20,L029,L026,Phoenix,6.58,15.2,Economy,10.4,0,1.0,Card,Completed,16,Wednesday,June,6,2023,No,Afternoon
T002564,D0116,C00020,2024-06-05 19:09:52,2024-06-05 19:59:28,L023,L022,Houston,16.88,49.6,SUV,75.52,7.21,2.0,Card,Completed,19,Wednesday,June,6,2024,No,Evening
T002565,D0286,C01950,2024-04-19 21:59:21,2024-04-19 22:09:39,L022,L025,Houston,3.73,10.3,Economy,6.98,0.74,1.0,Card,Completed,21,Friday,April,4,2024,No,Night
T002566,D0088,C01715,2024-05-19 22:38:07,2024-05-19 22:40:07,L016,L018,Chicago,0.5,2,Bike,1.3,0.16,1.0,Card,Completed,22,Sunday,May,5,2024,Yes,Night
T002567,D0329,C01388,2024-06-09 18:35:02,2024-06-09 19:11:08,L015,L017,Chicago,11.14,36.1,SUV,26.28,2.77,1.0,Wallet,Completed,18,Sunday,June,6,2024,Yes,Evening
T002568,D0312,C02792,2023-04-09 20:39:56,2023-04-09 20:58:20,L024,L023,Houston,11.37,18.4,SUV,26.74,0,1.0,Card,Completed,20,Sunday,April,4,2023,Yes,Evening
T002569,D0238,C00442,2023-03-09 16:30:47,2023-03-09 16:42:05,L011,L012,Los Angeles,5.81,11.3,Economy,9.47,0,1.0,Corporate,Completed,16,Thursday,March,3,2023,No,Afternoon
T002570,D0172,C01823,2023-11-13 19:37:43,2023-11-13 19:49:13,L023,L021,Houston,3.48,11.5,Economy,13.35,0,2.0,Corporate,Completed,19,Monday,November,11,2023,No,Evening
T002571,D0286,C02329,2023-11-21 22:55:39,2023-11-21 23:06:39,L022,L021,Houston,4.85,11.0,Economy,8.32,1.14,1.0,Wallet,Completed,22,Tuesday,November,11,2023,No,Night
T002572,D0192,C02811,2024-06-29 03:52:30,2024-06-29 04:10:18,L002,L004,New York,0,0,Economy,0,0,0,Corporate,Cancelled,3,Saturday,June,6,2024,Yes,Night
T002573,D0185,C00380,2024-02-17 18:54:49,2024-02-17 19:17:55,L021,L025,Houston,0,0,Economy,0,0,0,Card,Cancelled,18,Saturday,February,2,2024,Yes,Evening
T002574,D0441,C02523,2024-01-25 17:30:50,2024-01-25 17:45:14,L013,L010,Los Angeles,5.36,14.4,Economy,13.4,1.51,1.5,Card,Completed,17,Thursday,January,1,2024,No,Evening
T002575,D0480,C01679,2024-09-19 06:50:43,2024-09-19 07:15:43,L023,L024,Houston,12.4,25.0,Premium,36.0,0,1.0,Wallet,Completed,6,Thursday,September,9,2024,No,Morning
T002576,D0046,C02817,2023-09-18 12:55:54,2023-09-18 13:16:36,L003,L004,New York,9.51,20.7,Economy,13.91,0,1.0,Card,Completed,12,Monday,September,9,2023,No,Afternoon
T002577,D0474,C02696,2024-12-27 18:23:24,2024-12-27 18:42:36,L011,L013,Los Angeles,7.24,19.2,Economy,22.38,0,2.0,Corporate,Completed,18,Friday,December,12,2024,No,Evening
T002578,D0126,C00024,2024-09-25 08:51:56,2024-09-25 09:36:26,L008,L010,Los Angeles,15.55,44.5,Premium,43.88,0,1.0,Cash,Completed,8,Wednesday,September,9,2024,No,Morning
T002579,D0449,C01139,2024-04-11 15:02:26,2024-04-11 15:10:02,L003,L005,New York,6.46,7.6,Economy,10.25,1.16,1.0,Card,Completed,15,Thursday,April,4,2024,No,Afternoon
T002580,D0140,C01189,2024-06-17 17:09:29,2024-06-17 17:56:53,L025,L021,Houston,0,0,XL,0,0,0,Card,Cancelled,17,Monday,June,6,2024,No,Evening
T002581,D0221,C02377,2024-09-22 18:16:30,2024-09-22 18:19:36,L023,L025,Houston,1.38,3.1,Bike,2.19,0,1.2,Cash,Completed,18,Sunday,September,9,2024,Yes,Evening
T002582,D0377,C00846,2023-04-18 16:50:28,2023-04-18 17:09:58,L026,L028,Phoenix,9.5,19.5,Premium,28.75,0,1.0,Card,Completed,16,Tuesday,April,4,2023,No,Afternoon
T002583,D0035,C02561,2023-04-22 09:19:42,2023-04-22 09:47:48,L025,L020,Houston,8.79,28.1,Premium,26.97,0,1.0,Cash,Completed,9,Saturday,April,4,2023,Yes,Morning
T002584,D0037,C01555,2023-11-07 21:01:49,2023-11-07 21:18:49,L029,L028,Phoenix,8.99,17.0,Premium,27.48,0,1.0,Card,Completed,21,Tuesday,November,11,2023,No,Night
T002585,D0404,C01359,2024-01-25 20:59:19,2024-01-25 21:15:19,L023,L021,Houston,8.52,16.0,Premium,26.3,0,1.0,Card,Completed,20,Thursday,January,1,2024,No,Evening
T002586,D0084,C02982,2024-02-16 18:50:20,2024-02-16 19:31:02,L005,L001,New York,12.4,40.7,Economy,20.86,0,1.2,Card,Completed,18,Friday,February,2,2024,No,Evening
T002587,D0391,C00378,2024-06-16 07:08:59,2024-06-16 08:08:11,L031,L030,Phoenix,19.33,59.2,Premium,53.32,0,1.0,Cash,Completed,7,Sunday,June,6,2024,Yes,Morning
T002588,D0044,C00862,2023-10-25 15:02:37,2023-10-25 15:36:49,L015,L016,Chicago,15.4,34.2,XL,31.22,0,1.0,Cash,Completed,15,Wednesday,October,10,2023,No,Afternoon
T002589,D0011,C00006,2024-08-18 16:57:41,2024-08-18 17:21:53,L021,L022,Houston,0,0,SUV,0,0,0,Card,Cancelled,16,Sunday,August,8,2024,Yes,Afternoon
T002590,D0030,C01949,2023-07-07 10:55:20,2023-07-07 11:16:20,L022,L024,Houston,10.15,21.0,SUV,24.3,5.86,1.0,Card,Completed,10,Friday,July,7,2023,No,Morning
T002591,D0403,C00898,2023-03-02 19:52:42,2023-03-02 20:17:30,L015,L018,Chicago,8.7,24.8,Economy,12.94,2.74,1.0,Card,Completed,19,Thursday,March,3,2023,No,Evening
T002592,D0499,C01971,2023-07-03 06:22:02,2023-07-03 06:38:08,L024,L025,Houston,8.44,16.1,Premium,26.1,5.19,1.0,Card,Completed,6,Monday,July,7,2023,No,Morning
T002593,D0315,C00609,2023-04-18 10:05:09,2023-04-18 10:41:15,L022,L025,Houston,18.85,36.1,SUV,41.7,0,1.0,Wallet,Completed,10,Tuesday,April,4,2023,No,Morning
T002594,D0462,C02129,2023-06-01 18:10:06,2023-06-01 18:33:00,L028,L030,Phoenix,7.77,22.9,Economy,14.19,0,1.2,Card,Completed,18,Thursday,June,6,2023,No,Evening
T002595,D0398,C01690,2023-12-16 21:29:40,2023-12-16 21:57:22,L006,L007,New York,13.83,27.7,XL,28.39,0,1.0,Cash,Completed,21,Saturday,December,12,2023,Yes,Night
T002596,D0227,C01039,2024-11-28 18:21:22,2024-11-28 18:55:40,L008,L009,Los Angeles,10.25,34.3,Premium,36.75,0,1.2,Cash,Completed,18,Thursday,November,11,2024,No,Evening
T002597,D0112,C01532,2024-09-19 18:26:03,2024-09-19 18:51:45,L009,L012,Los Angeles,9.77,25.7,Economy,14.22,0,1.0,Cash,Completed,18,Thursday,September,9,2024,No,Evening
T002598,D0208,C02464,2024-07-17 19:56:59,2024-07-17 20:28:23,L014,L019,Chicago,8.87,31.4,Economy,26.29,2.44,2.0,Card,Completed,19,Wednesday,July,7,2024,No,Evening
